demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price
110.0,6.0,6.0,1.35,51.62,1.28,0.64,282.31680025761426
40.0,0.0,2.0,1.12,119.48154028436021,1.32,0.55,156.40606697111636
104.0,0.0,6.0,0.59,158.51,1.06,1.17,429.2991575243752
119.0,13.0,1.0,0.5,45.93,0.81,0.23,327.27933495942386
71.0,0.0,1.0,0.3,66.04,0.9955188679245284,0.14,256.8691994339504
66.0,4.0,0.0,0.7,46.21,0.76,0.64,68.63387962879312
66.0,11.0,6.0,0.81,126.26,1.46,0.8,408.11542954025066
129.0,22.0,6.0,1.42,155.65,0.88,0.88,414.0015859633564
126.0,23.0,6.0,0.03,129.47,0.67,0.98,400.3859948493348
66.0,5.0,6.0,0.32,159.44,0.78,0.99,209.48186887042672
91.0,23.0,5.0,1.48,97.9,0.58,0.87,256.82197188759824
29.0,7.0,5.0,0.81,156.66,1.43,0.44,291.17821419139216
116.0,18.0,1.0,1.02,77.82,0.91,0.0,318.5094797669668
66.0,0.0,6.0,0.35,125.52,0.62,1.16,180.45666810486583
66.0,0.0,6.0,1.04,135.06,1.12,0.64,152.4074629150875
54.0,16.0,1.0,1.32,99.8,1.38,0.18,244.04237232476933
75.0,3.0,4.0,1.4,119.48154028436021,1.29,0.46,327.7950507632864
117.0,14.0,6.0,1.02,158.48,1.08,0.21,400.91102003423214
56.0,17.0,2.0,1.49,25.03,1.49,1.18,253.0914926845381
109.0,15.0,4.0,0.52,102.03,1.13,0.39,394.9840862040176
2.0,0.0,0.0,1.3,120.6,0.72,0.75,160.9409227250269
110.0,12.0,4.0,0.3,117.11,1.23,0.43,383.0880357218171
110.0,23.0,6.0,0.55,136.58,0.9955188679245284,0.22,401.83216444999925
58.0,19.0,6.0,1.11,90.73,0.99,0.65,256.49866094958986
42.0,23.0,6.0,1.14,80.39,0.78,1.17,266.3981730006033
53.0,2.0,0.0,0.22,254.95,1.07,0.31,292.9608642280587
26.0,8.0,6.0,1.22,79.28,0.9955188679245284,0.26,157.50063970237113
66.0,3.0,1.0,0.81,117.24,1.22,0.19,114.02842430300448
114.0,21.0,6.0,1.58,119.48154028436021,0.79,0.53,328.83343751338674
29.0,9.0,0.0,0.7,36.07,1.32,0.64,209.07987882312275
9.0,20.0,1.0,-0.0,122.63,0.8,1.05,229.3003823400024
18.0,11.0,6.0,0.17,112.74,0.61,0.97,177.17812632512894
105.0,7.0,6.0,0.55,157.65,1.05,0.66,408.27657133230537
42.0,10.0,5.0,0.85,58.94,1.42,0.92,238.48686224695388
92.0,5.0,6.0,1.06,119.48154028436021,0.72,0.38,294.7111707815173
69.0,14.0,2.0,0.81,131.85,0.53,0.77,342.2943583927387
62.0,0.0,6.0,0.9,144.73,0.9955188679245284,0.01,308.60090180405234
66.0,10.0,2.0,0.21,127.57,0.92,0.43,170.20075558574018
95.0,0.0,1.0,0.8,116.69,0.69,0.33,346.7545348681902
19.0,0.0,0.0,0.34,145.53,0.58,0.64,197.5259407702761
37.0,8.0,3.0,0.39,103.4,1.05,0.55,263.3489861549058
10.0,23.0,6.0,0.81,139.44,0.96,0.64,256.0388996771082
114.0,19.0,3.0,0.38,67.64,0.73,0.68,374.6073679421154
76.0,19.0,2.0,0.81,99.87,0.83,0.44,367.455886685257
52.0,2.0,4.0,0.7,137.52,0.51,0.55,315.2663435193072
45.0,16.0,2.0,0.81,143.37,0.63,0.31,784.1227458232383
103.0,11.0,5.0,0.24,119.48154028436021,1.06,0.28,415.4784503363541
105.0,0.0,2.0,0.81,106.63,0.96,0.64,393.16563298547055
77.0,0.0,2.0,0.79,132.36,0.67,0.88,282.3504311399888
66.0,0.0,3.0,1.44,94.37,0.76,1.22,365.4469010259261
98.0,9.0,0.0,1.35,119.12,1.22,0.34,375.3674003790478
80.0,1.0,5.0,0.81,104.76,0.74,0.15,293.53032549830345
98.0,0.0,0.0,0.81,110.45,0.57,0.6,338.5663513930268
20.0,23.0,6.0,0.86,112.05,0.59,0.35,204.580248196248
66.0,17.0,4.0,0.28,86.18,1.22,0.37,491.6056214572753
99.0,13.0,6.0,1.05,93.14,1.22,0.09,336.91319844574747
66.0,4.0,3.0,0.9,101.34,1.29,0.64,245.9184741004688
16.0,17.0,5.0,0.09,152.92,0.9955188679245284,0.35,269.6529842471601
66.0,0.0,2.0,0.81,166.5,1.49,0.64,246.01405638120528
21.0,23.0,6.0,0.81,149.83,1.23,0.07,243.7587523121757
86.0,23.0,6.0,0.28,82.05,0.78,0.74,297.13484071367503
44.0,4.0,5.0,1.55,200.69,1.49,1.1,326.90709618477376
43.0,18.0,5.0,0.81,51.43,1.36,0.18,256.3927120073115
66.0,22.0,0.0,0.19,201.83,0.87,0.22,169.19253539240898
9.0,16.0,3.0,0.09,109.48,0.68,0.57,208.94428210390691
89.0,18.0,2.0,0.46,234.16,0.56,1.16,375.4266454325035
46.0,1.0,3.0,0.81,119.48154028436021,0.91,0.9,322.9281218848553
29.0,11.0,1.0,0.64,85.4,1.44,0.21,228.4766137943557
110.0,3.0,4.0,1.02,164.46,0.6,0.94,390.0101452415941
54.0,13.0,1.0,0.44,162.04,1.4,0.52,342.9348592095887
66.0,23.0,4.0,1.01,109.79,0.79,0.74,293.5600485369281
89.0,9.0,6.0,1.23,85.91,0.53,0.86,244.9135096633485
88.0,10.0,3.0,1.47,60.06,1.14,1.25,253.33908135741453
91.0,6.0,1.0,0.36,97.05,1.17,0.74,350.9777678195979
57.0,8.0,4.0,1.31,54.7,1.4,1.23,252.49360532368843
85.0,3.0,2.0,1.18,87.46,0.77,0.87,240.72781988818053
67.0,23.0,6.0,1.52,189.8,1.3,0.6,351.37013744568264
66.0,1.0,1.0,0.07,147.41,0.82,0.24,232.5284507686314
110.0,22.0,5.0,1.45,91.43,0.87,0.31,350.84491163135
98.0,13.0,5.0,1.21,131.11,0.9955188679245284,1.04,362.7057763377516
66.0,23.0,6.0,0.92,175.15,1.26,0.76,214.78350524546696
74.0,8.0,6.0,0.24,99.34,1.09,0.34,246.48606731216435
66.0,12.0,4.0,1.04,90.51,1.14,0.64,83.69734695193262
26.0,23.0,6.0,0.8,119.48154028436021,0.91,0.64,225.22310712843168
20.0,7.0,5.0,0.81,154.48,1.13,0.81,281.40035005264326
88.0,6.0,4.0,0.22,119.48154028436021,1.06,0.55,338.1237890233048
101.0,23.0,2.0,0.64,119.48154028436021,1.31,1.21,390.586647074308
60.0,22.0,3.0,0.4,150.96,0.93,0.38,856.1931102082556
120.0,1.0,1.0,0.4,117.36,0.9955188679245284,0.72,357.1673593109784
125.0,13.0,1.0,0.81,134.5,1.49,0.17,393.0542668623716
65.0,23.0,6.0,1.32,164.89,0.9955188679245284,1.16,302.625697573507
16.0,22.0,4.0,0.07,166.72,1.2,0.77,301.1492846244821
24.0,18.0,6.0,0.81,75.91,0.94,0.64,194.32122486105868
118.0,5.0,6.0,1.41,109.74,0.61,0.82,340.50007213425124
91.0,0.0,6.0,0.81,175.47,1.1,1.19,422.15029418833336
120.0,2.0,0.0,0.81,153.01,1.3,0.64,385.4134278117723
34.0,0.0,6.0,0.81,119.48154028436021,1.0,0.64,196.3132245947321
79.0,13.0,6.0,0.01,105.03,1.1,0.42,302.01800563632673
68.0,17.0,3.0,0.51,11.56,1.25,0.03,244.4539260329908
35.0,3.0,6.0,1.11,127.66,0.51,0.32,173.36977027564964
66.0,15.0,6.0,0.39,136.03,1.34,0.64,235.70757126413645
108.0,8.0,6.0,1.09,144.59,0.69,0.64,334.23557662726364
57.0,0.0,6.0,0.81,103.34,0.85,0.64,295.2783316129101
112.0,4.0,5.0,0.81,138.83,0.54,0.56,424.0155760754162
92.0,22.0,3.0,0.81,118.04,0.94,0.07,402.32659702636926
66.0,23.0,5.0,0.23,180.86,0.51,0.64,152.13575349078877
89.0,17.0,4.0,0.81,119.48154028436021,1.49,0.72,363.1135203680751
76.0,7.0,4.0,0.18,168.8,0.73,0.4,366.5444397285935
113.0,0.0,5.0,0.32,119.42,1.17,0.41,476.2887052602308
66.0,0.0,6.0,1.31,142.18,1.17,0.41,207.45818809148815
66.0,13.0,5.0,0.05,133.56,0.5,0.32,150.4810982408131
85.0,22.0,0.0,1.1,91.67,0.77,0.4,315.3926873346132
3.0,0.0,5.0,0.4,47.14,1.11,0.39,158.9037787820044
45.0,12.0,0.0,1.53,153.84,0.83,0.35,530.7790300340455
34.0,21.0,6.0,1.02,153.0,1.14,0.03,256.0341615937893
15.0,16.0,2.0,0.79,103.68,0.62,0.19,191.72673146334125
39.0,0.0,6.0,0.22,38.23,0.98,0.87,198.67977585660577
6.0,23.0,2.0,0.81,194.73,0.73,0.04,265.8254028025452
66.0,2.0,2.0,1.04,90.67,1.12,0.64,93.20912613942288
50.0,12.0,0.0,1.44,119.48154028436021,1.42,1.26,280.68597609873467
66.0,7.0,1.0,0.25,78.34,1.23,0.44,86.10139256952202
10.0,23.0,6.0,1.58,110.21,0.79,0.64,74.39262197477
11.0,2.0,1.0,1.09,118.35,0.91,0.89,125.5557370635523
100.0,13.0,6.0,1.59,201.74,1.17,0.64,374.68935398957154
124.0,23.0,3.0,1.16,79.73,1.1,0.18,352.69795727678144
22.0,20.0,1.0,0.56,58.18,0.9955188679245284,1.18,196.3232574970516
66.0,20.0,4.0,0.81,119.48154028436021,0.97,0.63,184.7130730320316
66.0,15.0,3.0,0.99,189.99,1.42,0.3,260.6741876746333
106.0,13.0,6.0,1.36,138.33,0.62,0.95,406.1071271175514
67.0,23.0,4.0,0.45,145.44,1.04,1.14,387.0887378696221
116.0,10.0,3.0,1.32,173.27,1.15,0.64,404.93670613281455
73.0,19.0,6.0,0.81,181.09,0.54,1.14,364.980618289057
0.0,15.0,5.0,1.58,108.12,0.98,1.17,121.78887511345994
95.0,14.0,1.0,1.25,72.46,0.56,0.01,264.79976280430225
7.0,14.0,3.0,0.57,103.76,1.44,0.64,110.26829529405614
89.0,9.0,2.0,0.81,214.96,0.88,0.73,393.3330405826155
127.0,14.0,4.0,0.12,103.83,1.34,0.81,419.3205519665208
66.0,0.0,6.0,1.46,90.48,1.43,0.64,72.45740281787849
29.0,13.0,6.0,1.25,124.15,0.87,1.01,201.85863289298783
36.0,13.0,4.0,0.79,120.73,0.7,0.6,740.5047319132333
70.0,18.0,5.0,0.42,95.69,1.07,0.78,280.0455511096258
14.0,0.0,6.0,1.37,92.79,1.0,0.63,180.6009110450399
128.0,13.0,2.0,0.8,119.73,0.9955188679245284,0.11,379.6312648025372
83.0,3.0,6.0,0.18,151.12,1.13,0.1,326.8724015951493
119.0,3.0,5.0,1.17,119.48154028436021,0.72,0.02,349.06425842657137
44.0,0.0,6.0,1.0,113.77,1.35,0.77,262.4751927299793
66.0,6.0,1.0,0.49,113.73,1.47,0.78,200.96676057388444
75.0,0.0,1.0,0.81,109.41,1.41,0.81,332.69264505980897
40.0,13.0,4.0,0.06,55.91,0.9955188679245284,0.64,229.34422386758712
93.0,13.0,0.0,0.92,153.2,1.11,0.75,384.22039837123145
81.0,4.0,1.0,1.39,101.16,0.76,1.23,248.2698396448849
119.0,22.0,3.0,0.24,189.76,0.9955188679245284,0.93,431.06184159473946
33.0,0.0,6.0,0.44,150.08,0.84,0.41,186.0719245483094
66.0,2.0,2.0,0.81,119.48154028436021,0.5,1.28,165.7975527303607
15.0,13.0,2.0,1.37,69.69,0.88,0.64,145.78014946193383
97.0,0.0,0.0,0.81,119.48154028436021,0.97,0.6,369.39114523784514
66.0,0.0,2.0,0.81,48.77,1.03,0.05,281.4459330252865
30.0,23.0,2.0,0.36,117.74,1.34,0.64,158.85450119531907
69.0,6.0,6.0,0.91,71.9,1.14,0.15,275.06887698435366
25.0,0.0,0.0,0.18,88.38,0.66,0.48,203.7060237178745
33.0,4.0,0.0,1.42,57.08,0.93,0.12,148.41357618701232
45.0,13.0,0.0,0.52,59.51,0.6,0.5,195.92344787691343
116.0,14.0,5.0,0.61,167.78,0.99,0.64,425.5577314257587
17.0,10.0,1.0,0.58,129.13,1.1,1.17,258.4821176946787
60.0,22.0,4.0,1.13,119.48154028436021,0.62,0.64,202.82184277507463
105.0,4.0,6.0,1.11,154.62,0.86,1.15,345.7769000513038
86.0,13.0,0.0,1.2,144.68,1.45,0.98,355.4928294464098
20.0,17.0,0.0,0.69,75.14,0.55,0.77,193.97259791781607
39.0,20.0,0.0,0.79,29.78,0.9955188679245284,0.09,114.4437809004831
32.0,18.0,4.0,0.69,95.68,1.27,0.35,183.14085014080172
102.0,0.0,5.0,1.19,166.18,1.47,1.09,412.1792541019112
99.0,20.0,1.0,1.17,175.66,1.46,1.17,410.6121819996716
110.0,23.0,4.0,0.81,141.01,1.31,0.72,424.07526344743513
127.0,15.0,4.0,0.38,138.37,0.9955188679245284,0.26,425.3702007646369
92.0,5.0,2.0,0.41,159.81,1.26,1.24,440.24650400771736
96.0,14.0,0.0,0.81,155.71,0.74,0.64,412.5886194382813
1.0,4.0,6.0,1.26,128.87,1.17,0.57,167.01554700740732
22.0,14.0,6.0,1.23,172.97,1.11,1.19,220.7433141220573
55.0,23.0,4.0,0.81,133.74,0.9,0.48,315.5619666262923
36.0,13.0,6.0,1.21,95.1,1.29,0.64,177.63158891077055
99.0,8.0,2.0,1.07,178.98,1.3,0.72,385.61347000324986
18.0,13.0,2.0,0.81,66.39,1.1,0.64,160.5234237783952
67.0,22.0,2.0,0.81,25.89,1.09,0.85,312.89436990362725
66.0,14.0,0.0,0.4,140.48,1.35,0.64,198.8247292050281
94.0,0.0,4.0,0.97,105.43,1.08,0.64,300.6605363660199
82.0,22.0,4.0,1.09,125.4,0.56,0.64,282.2147349267626
59.0,23.0,1.0,0.01,119.48154028436021,0.51,0.64,283.29799711084746
1.0,16.0,5.0,1.0,126.87,1.24,0.39,198.90907680191145
121.0,4.0,2.0,1.54,94.42,0.97,0.64,365.2339400819432
66.0,18.0,0.0,0.78,112.28,0.72,0.64,99.92714889811938
98.0,23.0,4.0,0.69,115.04,1.17,0.41,373.9804827658973
66.0,0.0,5.0,1.02,99.08,0.58,0.56,275.6922187367711
24.0,23.0,5.0,1.44,114.83,0.86,0.64,113.60793301731634
54.0,7.0,3.0,1.39,126.69,0.98,1.06,248.0798840572693
66.0,0.0,6.0,0.81,60.12,1.08,1.15,104.44834804457844
45.0,15.0,4.0,1.08,102.93,0.66,0.62,204.7738220351356
39.0,2.0,3.0,1.14,188.35,1.32,-0.0,270.29289413586514
36.0,10.0,6.0,0.64,141.67,1.44,0.85,313.24835760108266
43.0,0.0,2.0,0.51,67.71,1.15,0.27,257.67336107630433
67.0,4.0,4.0,0.44,121.13,1.03,0.48,318.65435031240355
3.0,14.0,6.0,0.55,139.15,1.38,0.62,149.6474446624244
76.0,18.0,6.0,1.11,192.8,1.18,0.1,1013.8278801103947
125.0,5.0,4.0,0.81,101.01,1.39,0.52,415.8530734378661
83.0,4.0,6.0,0.36,91.73,1.13,0.82,371.35833759079145
0.0,16.0,6.0,0.66,96.27,0.64,0.81,154.23040498837418
45.0,0.0,1.0,0.08,121.08,0.64,0.89,328.8302162303082
94.0,23.0,5.0,0.81,167.44,1.04,1.17,382.3317323599364
34.0,6.0,4.0,0.44,94.42,0.9955188679245284,1.16,251.4567165607313
53.0,23.0,6.0,0.01,119.48154028436021,0.67,0.64,236.4575711446944
22.0,23.0,6.0,1.08,77.26,1.08,1.22,192.7532214156834
121.0,23.0,1.0,1.5,27.12,1.07,0.4,314.7712200531248
66.0,13.0,4.0,0.81,141.4,0.9955188679245284,0.56,333.5116713987055
66.0,13.0,4.0,0.26,130.33,0.76,0.57,120.68077970504166
68.0,0.0,4.0,0.81,161.87,0.9955188679245284,0.64,310.52657933090484
22.0,0.0,4.0,0.33,97.51,0.79,0.68,139.14369307774618
79.0,14.0,0.0,0.38,119.48154028436021,1.0,0.2,286.4239000358156
66.0,21.0,6.0,0.37,123.46,0.65,0.3,311.4251042304981
66.0,13.0,4.0,0.81,56.62,1.18,0.73,387.0096400967032
29.0,1.0,0.0,0.06,102.35,0.85,1.03,230.7223228100484
66.0,11.0,4.0,0.53,85.99,1.05,0.09,115.04449152218166
49.0,14.0,2.0,0.88,154.45,1.35,0.64,287.6665788723713
62.0,2.0,6.0,0.87,142.29,1.07,0.93,326.36205641494035
81.0,3.0,2.0,1.45,207.07,0.54,0.1,281.9306338913209
55.0,0.0,6.0,1.24,179.37,0.9955188679245284,0.89,262.1458205326415
66.0,18.0,0.0,0.55,114.54,1.0,1.1,478.5585312067758
79.0,3.0,4.0,0.94,113.53,1.07,0.64,264.2479014889896
49.0,13.0,3.0,0.6,96.74,0.81,0.05,235.22934899055397
66.0,0.0,1.0,0.24,87.49,0.89,0.37,75.6233015788471
98.0,9.0,0.0,0.55,132.28,0.91,0.78,331.5205689504584
46.0,10.0,4.0,1.07,107.19,0.63,0.58,224.0681727435057
66.0,13.0,4.0,1.26,208.66,1.35,0.14,187.49890901300324
122.0,23.0,4.0,1.38,159.96,0.79,0.64,325.2565873822728
66.0,19.0,6.0,0.21,110.72,1.18,0.05,143.40062688895273
111.0,15.0,4.0,0.81,119.48154028436021,1.27,0.9,435.1886398199306
11.0,7.0,4.0,1.45,91.85,0.86,0.34,128.3845483035479
66.0,4.0,0.0,1.32,83.63,0.58,0.56,25.98772825511316
75.0,12.0,6.0,0.4,90.88,0.91,0.35,297.8471822333652
93.0,20.0,6.0,0.77,133.53,0.9955188679245284,1.21,391.7357583877928
6.0,12.0,6.0,1.28,135.06,1.11,1.16,212.11326057899683
58.0,23.0,6.0,1.56,93.04,1.0,0.75,194.06759301098987
102.0,16.0,4.0,0.36,158.51,1.24,0.3,370.1124165758226
96.0,5.0,6.0,0.81,125.89,1.36,0.29,373.55718610554646
2.0,8.0,1.0,1.49,119.48154028436021,0.99,0.05,171.8808899133626
3.0,22.0,1.0,0.81,124.64,0.56,0.07,54.88312246700223
41.0,8.0,4.0,0.59,128.31,0.82,0.64,203.54785704947415
20.0,23.0,6.0,0.8,102.07,1.06,0.86,215.3034671783076
86.0,8.0,3.0,0.31,94.33,1.05,0.65,300.75388880878546
66.0,15.0,6.0,0.81,133.35,1.1,1.17,197.629076315058
90.0,16.0,6.0,0.02,118.96,0.85,0.89,348.0498417476504
64.0,6.0,5.0,0.25,31.78,0.89,0.96,247.52471324928652
66.0,7.0,5.0,1.07,185.6,0.95,0.64,149.50308262121013
66.0,18.0,6.0,0.85,99.67,1.34,0.53,194.8989152498504
123.0,23.0,4.0,1.59,164.72,1.39,1.29,504.5020437399621
2.0,7.0,3.0,1.02,105.24,1.12,0.15,136.07073975653685
66.0,13.0,6.0,0.7,115.32,1.1,0.64,290.70730865008335
73.0,23.0,6.0,0.03,146.84,1.16,0.43,342.9664587307698
66.0,8.0,6.0,0.81,87.05,0.85,1.0,156.91880994124435
41.0,13.0,4.0,0.81,71.11,1.07,0.71,213.7505648572465
114.0,22.0,4.0,0.94,95.64,1.4,0.07,350.1386183323286
66.0,2.0,4.0,0.81,83.95,1.33,0.57,183.2438318943009
66.0,8.0,1.0,0.93,127.89,1.19,0.64,207.4940724424349
25.0,20.0,6.0,0.81,153.39,1.38,0.31,250.7808357584057
110.0,0.0,2.0,1.1,56.68,1.39,1.0,349.0510166980536
66.0,3.0,4.0,0.52,119.48154028436021,1.2,0.57,183.5337861578189
74.0,23.0,0.0,0.84,118.82,1.09,0.47,330.7399884847702
66.0,5.0,6.0,0.12,65.86,0.66,0.08,75.07973361772451
66.0,3.0,4.0,0.26,76.3,1.24,0.59,285.07207580593024
43.0,20.0,2.0,0.34,110.4,0.74,0.7,253.9122870205972
9.0,1.0,2.0,1.14,92.55,1.26,0.39,171.33583173840628
46.0,12.0,2.0,1.25,145.44,0.9955188679245284,0.19,251.85336320891423
57.0,4.0,0.0,0.81,108.16,0.55,0.57,299.9221633939164
30.0,20.0,6.0,1.36,166.23,0.64,1.14,202.4298913996333
66.0,0.0,6.0,1.18,134.45,1.48,0.84,224.3477041737553
96.0,13.0,4.0,0.91,127.46,1.04,0.64,334.43261526160524
22.0,23.0,6.0,0.66,175.57,0.9955188679245284,0.2,234.81423859490823
99.0,12.0,6.0,0.37,104.95,0.58,1.17,376.3099751071756
48.0,17.0,0.0,0.81,93.5,0.9955188679245284,0.46,257.586676440447
58.0,18.0,4.0,0.81,104.05,1.35,0.43,294.2601104221448
67.0,2.0,2.0,0.81,139.55,0.74,0.63,362.8974197242602
63.0,13.0,2.0,0.62,137.92,0.66,0.84,352.8219856373505
84.0,1.0,3.0,0.26,175.29,0.83,0.04,370.5423277822008
68.0,13.0,6.0,1.5,119.48154028436021,1.35,0.64,293.121986135965
66.0,13.0,4.0,0.36,128.53,0.69,1.17,473.4696190438446
70.0,0.0,4.0,0.81,121.13,0.84,0.74,301.7646020872765
14.0,4.0,4.0,0.03,140.14,1.06,1.2,229.6424039483142
27.0,0.0,6.0,0.58,66.67,1.19,0.88,210.2073832253597
72.0,13.0,2.0,1.47,122.91,1.23,1.09,342.3593682207581
124.0,23.0,2.0,0.81,135.21,1.47,0.85,510.3446403392312
97.0,23.0,5.0,0.0,141.36,1.44,0.6,443.7352418606517
114.0,4.0,5.0,1.51,119.48154028436021,0.6,0.64,426.1480131153339
27.0,23.0,1.0,0.81,109.87,1.38,0.93,261.83931263595065
56.0,11.0,2.0,1.42,54.77,1.02,0.53,222.7166630364359
19.0,5.0,0.0,1.04,10.54,0.9955188679245284,0.85,90.2060903414945
13.0,7.0,1.0,0.95,139.71,0.71,1.15,232.1849293970629
66.0,13.0,3.0,0.87,39.16,0.77,0.12,322.92172629483525
66.0,23.0,1.0,1.44,121.82,0.81,0.53,140.19694625558608
86.0,22.0,5.0,0.69,129.76,1.1,0.76,336.1570751755643
126.0,17.0,4.0,0.42,100.9,1.11,0.97,488.49050825577416
66.0,0.0,4.0,0.81,118.56,1.0,0.64,154.12953457991455
8.0,4.0,6.0,0.81,158.85,1.17,0.64,233.0982039798801
66.0,23.0,6.0,0.45,208.73,0.52,0.64,401.8893296326536
66.0,7.0,6.0,1.44,113.8,0.85,1.25,98.51789845540488
36.0,23.0,6.0,1.44,79.03,1.05,0.2,200.86216502925868
15.0,8.0,6.0,0.81,117.81,1.22,0.42,266.3923076798273
2.0,23.0,4.0,1.56,135.41,1.16,0.64,117.2610070084179
79.0,23.0,2.0,0.81,117.55,0.75,0.34,318.1388903603686
74.0,14.0,0.0,0.58,172.98,1.27,0.9,355.12625993206296
106.0,23.0,2.0,0.25,93.47,0.77,0.24,393.2075118601924
59.0,23.0,6.0,1.46,116.31,0.68,0.64,206.93574490528655
68.0,6.0,6.0,0.5,68.58,1.16,0.11,277.3716593415269
66.0,17.0,2.0,0.93,91.45,0.94,0.64,59.18803955720163
39.0,0.0,5.0,0.59,138.28,0.5,1.05,260.09813662817675
66.0,0.0,3.0,1.48,145.32,0.9955188679245284,1.13,127.07860921989078
105.0,0.0,6.0,0.36,115.56,1.4,0.71,420.40594303925445
66.0,23.0,6.0,1.47,180.88,0.9955188679245284,0.32,417.1367178550979
44.0,7.0,5.0,0.8,139.93,0.78,1.01,268.3703914391536
66.0,8.0,1.0,1.21,127.76,1.33,0.39,301.175842198702
6.0,3.0,4.0,1.18,150.79,0.9955188679245284,0.64,232.47290990272995
46.0,23.0,4.0,0.66,135.58,1.33,1.23,363.3828421413817
22.0,13.0,4.0,0.15,109.99,0.97,0.64,644.4269571588565
12.0,23.0,6.0,0.18,121.77,0.7,1.02,177.76522935022197
113.0,14.0,3.0,1.41,153.08,0.73,0.11,354.0524089650388
89.0,19.0,6.0,1.59,86.01,1.04,0.73,297.7855986310815
93.0,18.0,1.0,0.81,97.76,0.58,0.19,353.30062228903967
66.0,13.0,1.0,0.81,114.25,1.2,0.93,216.1009178348953
127.0,0.0,6.0,0.11,134.9,0.69,0.88,408.4619862940396
31.0,14.0,6.0,0.35,91.98,0.9955188679245284,0.78,255.3451802655688
61.0,0.0,1.0,0.81,123.9,1.09,0.92,308.29301608640867
8.0,9.0,6.0,0.81,102.44,0.51,0.64,148.07371476924027
26.0,22.0,3.0,0.08,130.68,0.9955188679245284,0.74,232.82106656934585
123.0,22.0,6.0,1.57,123.92,0.83,0.3,388.2394057796101
47.0,13.0,4.0,1.22,103.39,0.75,0.35,197.3961503934217
33.0,0.0,6.0,0.03,137.34,1.21,0.64,240.2168176238508
33.0,18.0,6.0,1.56,34.21,0.9955188679245284,1.24,165.38441170309338
66.0,13.0,2.0,0.83,97.87,1.49,0.67,144.48649112249825
66.0,23.0,1.0,1.49,89.57,1.11,0.64,111.853400711283
96.0,3.0,6.0,1.25,119.48154028436021,0.57,0.14,311.1240262063357
71.0,14.0,5.0,1.37,101.31,0.68,0.51,238.3152799785464
51.0,17.0,1.0,0.08,92.44,0.52,0.36,197.2414891097785
66.0,23.0,6.0,1.48,119.48154028436021,0.5,0.01,14.5460806073915
66.0,19.0,3.0,1.1,178.44,1.01,0.64,353.22721396513634
66.0,10.0,4.0,1.54,119.48154028436021,0.51,1.12,125.21949119940672
18.0,0.0,2.0,1.58,93.81,1.14,0.64,121.57599679590598
31.0,18.0,1.0,0.18,126.24,1.21,0.64,237.5995943638724
26.0,13.0,0.0,1.17,32.14,0.94,1.12,201.31446256313893
46.0,23.0,6.0,0.81,117.19,0.63,1.09,282.49056654369383
19.0,10.0,6.0,0.41,172.4,1.1,0.42,241.81387157013395
39.0,23.0,5.0,1.0,127.87,0.61,0.39,270.1598332575342
38.0,20.0,4.0,1.13,181.59,1.2,0.64,252.6819745537016
40.0,23.0,5.0,0.89,120.36,0.77,1.09,214.620448695842
8.0,11.0,6.0,0.55,167.1,1.39,0.64,240.45124477685735
60.0,7.0,1.0,0.07,66.04,0.77,0.64,280.52769280252323
83.0,6.0,6.0,0.87,115.77,0.5,0.61,278.45975124040586
32.0,10.0,3.0,0.42,153.12,0.99,0.93,261.2669988869802
66.0,21.0,5.0,0.48,140.87,0.76,0.92,378.1799612684904
49.0,18.0,0.0,0.61,119.48154028436021,0.98,0.64,191.54857951770785
104.0,3.0,4.0,1.05,185.33,0.55,0.32,401.4990653676291
1.0,6.0,6.0,0.12,101.93,0.81,1.16,177.8515575402054
123.0,21.0,1.0,0.2,80.2,1.08,0.64,370.701873953184
80.0,13.0,3.0,0.93,67.77,1.09,0.64,298.1454601557912
7.0,23.0,6.0,1.23,119.48154028436021,0.9955188679245284,0.64,172.92982239916023
85.0,19.0,0.0,1.43,143.3,1.05,0.64,316.8478907529983
68.0,12.0,0.0,1.43,125.52,0.95,1.19,280.8314675393103
66.0,18.0,1.0,0.04,116.75,1.29,0.64,196.042340907302
46.0,17.0,0.0,0.81,88.65,1.03,1.06,283.1474689047353
77.0,20.0,1.0,0.2,59.19,1.44,0.64,324.76464755062045
120.0,5.0,3.0,1.32,119.48154028436021,0.95,0.81,419.3265122976007
78.0,3.0,6.0,0.81,95.79,1.17,0.72,348.11548167662926
94.0,0.0,1.0,1.42,76.78,0.98,0.2,266.5834321195151
93.0,13.0,3.0,1.35,157.24,0.98,0.06,336.2103061015508
122.0,0.0,6.0,0.35,178.05,0.88,-0.0,427.3970788252082
9.0,18.0,1.0,0.03,64.89,0.55,0.64,124.45502913416432
66.0,20.0,5.0,0.92,96.85,0.9,0.26,100.93469536328983
66.0,7.0,1.0,0.48,77.88,0.82,0.52,98.70476746376674
66.0,2.0,0.0,0.44,87.47,1.42,0.64,145.2861051186535
9.0,5.0,1.0,1.01,186.8,1.25,0.63,233.0828005863768
108.0,0.0,4.0,0.26,119.48154028436021,1.42,0.82,481.4921180779484
70.0,23.0,6.0,0.81,70.07,1.32,0.16,250.636517628898
28.0,23.0,4.0,0.29,111.37,0.69,0.5,229.6874159587097
66.0,0.0,4.0,0.84,113.83,1.49,0.15,149.42767629270432
