demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price
93.0,1.0,3.0,0.91,64.67,1.02,1.11,333.3378540756959
81.0,26.0,5.0,0.95,96.5,1.04,-0.03,335.8897358218802
6.0,,8.0,0.96,96.63,1.48,0.04,153.93625540160465
-20.0,1.0,3.0,0.16,89.26,,,78.10347240466712
119.0,6.0,1.0,-0.03,72.37,0.87,0.45,395.3670241340992
38.0,21.0,0.0,1.46,102.54,1.45,0.92,256.37558975609204
102.0,19.0,0.0,1.4,139.1,1.0,0.69,357.004002223966
79.0,14.0,3.0,1.47,127.68,0.85,0.91,289.63365448417403
105.0,,4.0,0.75,145.03,0.7,-0.19,377.48845641730065
74.0,23.0,6.0,1.27,102.74,0.67,1.24,785.1912946919581
63.0,12.0,2.0,0.65,159.99,1.08,1.09,377.98450188329696
-18.0,14.0,0.0,0.9,112.4,0.99,1.23,146.53439075098865
123.0,,8.0,1.3,,0.59,0.02,388.86447875341423
26.0,4.0,4.0,1.4,65.18,1.31,0.24,199.10588442913678
45.0,,0.0,1.01,201.74,0.65,0.12,272.5653737821044
16.0,19.0,1.0,0.32,44.76,1.21,0.41,
110.0,6.0,6.0,1.35,51.62,1.28,-0.08,282.31680025761426
40.0,-2.0,2.0,1.12,,1.32,0.55,156.40606697111636
104.0,0.0,8.0,0.59,158.51,1.06,1.17,429.29915752437523
119.0,,1.0,0.5,45.93,0.81,0.23,327.27933495942386
71.0,-4.0,1.0,0.3,66.04,,0.14,256.8691994339504
-9.0,4.0,0.0,0.7,46.21,0.76,-0.05,68.63387962879312
,11.0,8.0,-0.18,126.26,1.46,0.8,408.11542954025066
129.0,22.0,8.0,1.42,155.65,0.88,0.88,414.00158596335643
126.0,25.0,6.0,0.03,129.47,0.67,0.98,400.3859948493348
,5.0,6.0,0.32,159.44,0.78,0.99,209.48186887042672
91.0,25.0,5.0,1.48,97.9,0.58,0.87,256.82197188759824
29.0,7.0,5.0,,156.66,1.43,0.44,291.17821419139216
116.0,18.0,1.0,1.02,77.82,0.91,0.0,318.5094797669668
-4.0,-1.0,8.0,0.35,125.52,0.62,1.16,180.45666810486586
,-1.0,8.0,1.04,135.06,1.12,,152.4074629150875
16.0,14.0,2.0,0.54,116.62,0.58,1.14,
54.0,16.0,1.0,1.32,99.8,1.38,0.18,244.04237232476933
75.0,3.0,4.0,1.4,,1.29,0.46,327.7950507632864
117.0,14.0,7.0,1.02,158.48,1.08,0.21,400.91102003423214
56.0,17.0,2.0,1.49,25.03,1.49,1.18,253.09149268453814
109.0,15.0,,0.52,102.03,1.13,0.39,394.98408620401756
2.0,-2.0,0.0,1.3,120.6,0.72,0.75,160.9409227250269
110.0,12.0,4.0,0.3,117.11,1.23,0.43,383.0880357218171
64.0,8.0,5.0,1.24,,0.61,,
110.0,27.0,8.0,0.55,136.58,,0.22,401.83216444999925
58.0,19.0,8.0,1.11,90.73,0.99,0.65,256.49866094958986
42.0,26.0,6.0,1.14,80.39,0.78,1.17,266.3981730006033
53.0,2.0,0.0,0.22,254.95,1.07,0.31,292.9608642280587
26.0,8.0,6.0,1.22,79.28,,0.26,157.50063970237113
-5.0,2.0,5.0,0.36,167.21,0.89,0.25,
-8.0,3.0,1.0,,117.24,1.22,0.19,114.02842430300447
114.0,21.0,8.0,1.58,,0.79,0.53,328.83343751338674
29.0,9.0,0.0,0.7,36.07,1.32,-0.17,209.07987882312273
9.0,20.0,1.0,-0.0,122.63,0.8,1.05,229.30038234000236
18.0,11.0,7.0,0.17,112.74,0.61,0.97,177.17812632512894
105.0,7.0,6.0,0.55,157.65,1.05,0.66,408.27657133230537
42.0,10.0,5.0,0.85,58.94,1.42,0.92,238.48686224695388
92.0,5.0,7.0,1.06,,0.72,0.38,294.71117078151735
69.0,14.0,2.0,-0.15,131.85,0.53,0.77,342.2943583927387
62.0,-3.0,7.0,0.9,144.73,,0.01,308.60090180405234
-7.0,10.0,2.0,0.21,127.57,0.92,0.43,170.20075558574018
95.0,-1.0,1.0,0.8,116.69,0.69,0.33,346.7545348681902
19.0,-1.0,0.0,0.34,145.53,0.58,,197.52594077027612
37.0,8.0,3.0,0.39,103.4,1.05,0.55,263.3489861549058
10.0,26.0,8.0,-0.04,139.44,0.96,,256.0388996771082
114.0,19.0,3.0,0.38,67.64,0.73,0.68,374.6073679421154
76.0,19.0,2.0,-0.07,99.87,0.83,0.44,367.455886685257
52.0,2.0,4.0,0.7,137.52,0.51,0.55,315.26634351930716
45.0,16.0,2.0,0.81,143.37,0.63,0.31,784.1227458232383
103.0,11.0,5.0,0.24,,1.06,0.28,415.4784503363541
105.0,-4.0,2.0,-0.02,106.63,0.96,-0.07,393.16563298547055
48.0,17.0,8.0,1.19,129.82,0.95,1.27,
77.0,-4.0,2.0,0.79,132.36,0.67,0.88,282.35043113998876
-15.0,-3.0,3.0,1.44,94.37,0.76,1.22,365.4469010259261
98.0,9.0,0.0,1.35,119.12,1.22,0.34,375.3674003790478
80.0,1.0,5.0,,104.76,0.74,0.15,293.53032549830345
98.0,-4.0,0.0,,110.45,0.57,0.6,338.56635139302676
20.0,25.0,8.0,0.86,112.05,0.59,0.35,204.58024819624796
-19.0,17.0,,0.28,86.18,1.22,0.37,491.60562145727533
99.0,,8.0,1.05,93.14,1.22,0.09,336.91319844574747
,4.0,3.0,0.9,101.34,1.29,,245.9184741004688
16.0,17.0,5.0,0.09,152.92,,0.35,269.6529842471601
,-4.0,2.0,-0.12,166.5,1.49,,246.01405638120528
21.0,24.0,8.0,-0.17,149.83,1.23,0.07,243.75875231217572
86.0,26.0,8.0,0.28,82.05,0.78,0.74,297.13484071367503
44.0,4.0,5.0,1.55,200.69,1.49,1.1,326.90709618477376
43.0,18.0,5.0,-0.03,51.43,1.36,0.18,256.3927120073115
-17.0,22.0,0.0,0.19,201.83,0.87,0.22,169.19253539240898
9.0,16.0,3.0,0.09,109.48,0.68,0.57,208.94428210390694
89.0,18.0,2.0,0.46,234.16,0.56,1.16,375.4266454325035
46.0,1.0,3.0,-0.09,,0.91,0.9,322.9281218848553
29.0,11.0,1.0,0.64,85.4,1.44,0.21,228.4766137943557
110.0,3.0,,1.02,164.46,0.6,0.94,390.0101452415941
54.0,,1.0,0.44,162.04,1.4,0.52,342.9348592095887
,25.0,4.0,1.01,109.79,0.79,0.74,293.5600485369281
89.0,9.0,7.0,1.23,85.91,0.53,0.86,244.91350966334846
88.0,10.0,3.0,1.47,60.06,1.14,1.25,253.33908135741453
91.0,6.0,1.0,0.36,97.05,1.17,0.74,350.9777678195979
57.0,8.0,4.0,1.31,54.7,1.4,1.23,252.49360532368843
85.0,3.0,2.0,1.18,87.46,0.77,0.87,240.72781988818053
67.0,26.0,6.0,1.52,189.8,1.3,0.6,351.37013744568264
-2.0,1.0,1.0,0.07,147.41,0.82,0.24,232.5284507686314
110.0,22.0,5.0,1.45,91.43,0.87,0.31,350.84491163135
98.0,,5.0,1.21,131.11,,1.04,362.70577633775156
-3.0,25.0,7.0,0.92,175.15,1.26,0.76,214.78350524546696
74.0,8.0,8.0,0.24,99.34,1.09,0.34,246.48606731216435
-6.0,12.0,4.0,1.04,90.51,1.14,-0.19,83.69734695193262
26.0,26.0,7.0,0.8,,0.91,,225.22310712843168
20.0,7.0,5.0,,154.48,1.13,0.81,281.40035005264326
88.0,6.0,4.0,0.22,,1.06,0.55,338.1237890233048
101.0,24.0,2.0,0.64,,1.31,1.21,390.58664707430796
60.0,22.0,3.0,0.4,150.96,0.93,0.38,856.1931102082556
120.0,1.0,1.0,0.4,117.36,,0.72,357.1673593109784
125.0,13.0,1.0,,134.5,1.49,0.17,393.0542668623716
65.0,26.0,7.0,1.32,164.89,,1.16,302.625697573507
16.0,22.0,4.0,0.07,166.72,1.2,0.77,301.1492846244821
24.0,18.0,6.0,-0.18,75.91,0.94,-0.01,194.32122486105868
118.0,5.0,7.0,1.41,109.74,0.61,0.82,340.50007213425124
91.0,-3.0,7.0,,175.47,1.1,1.19,422.15029418833336
120.0,2.0,0.0,,153.01,1.3,-0.19,385.4134278117723
34.0,-4.0,7.0,-0.12,,1.0,-0.11,196.3132245947321
79.0,,8.0,0.01,105.03,1.1,0.42,302.01800563632673
68.0,17.0,3.0,0.51,11.56,1.25,0.03,244.45392603299078
35.0,3.0,7.0,1.11,127.66,0.51,0.32,173.36977027564964
-2.0,15.0,7.0,0.39,136.03,1.34,,235.70757126413645
108.0,8.0,6.0,1.09,144.59,0.69,,334.23557662726364
57.0,-3.0,8.0,-0.08,103.34,0.85,-0.18,295.2783316129101
109.0,10.0,8.0,0.87,92.59,1.11,1.08,
112.0,4.0,5.0,-0.14,138.83,0.54,0.56,424.0155760754162
92.0,22.0,3.0,,118.04,0.94,0.07,402.32659702636926
-14.0,26.0,5.0,0.23,180.86,0.51,,152.13575349078877
89.0,17.0,,,,1.49,0.72,363.11352036807506
76.0,7.0,,0.18,168.8,0.73,0.4,366.5444397285935
113.0,-3.0,5.0,0.32,119.42,1.17,0.41,476.2887052602308
-18.0,0.0,8.0,1.31,142.18,1.17,0.41,207.45818809148818
-10.0,,5.0,0.05,133.56,0.5,0.32,150.4810982408131
0.0,11.0,1.0,0.03,169.28,1.24,0.71,
85.0,22.0,0.0,1.1,91.67,0.77,0.4,315.39268733461313
,2.0,7.0,0.95,111.63,0.63,0.87,
3.0,-2.0,5.0,0.4,47.14,1.11,0.39,158.9037787820044
45.0,12.0,0.0,1.53,153.84,0.83,0.35,530.7790300340455
34.0,21.0,6.0,1.02,153.0,1.14,0.03,256.0341615937893
15.0,16.0,2.0,0.79,103.68,0.62,0.19,191.72673146334125
39.0,0.0,6.0,0.22,38.23,0.98,0.87,198.67977585660577
6.0,23.0,2.0,-0.14,194.73,0.73,0.04,265.82540280254517
-14.0,2.0,2.0,1.04,90.67,1.12,-0.16,93.20912613942288
-20.0,1.0,7.0,1.0,85.82,0.62,1.2,
50.0,12.0,0.0,1.44,,1.42,1.26,280.68597609873467
124.0,12.0,2.0,0.3,116.67,1.18,0.35,
-1.0,7.0,1.0,0.25,78.34,1.23,0.44,86.10139256952202
10.0,26.0,8.0,1.58,110.21,0.79,-0.19,74.39262197477
11.0,2.0,1.0,1.09,118.35,0.91,0.89,125.5557370635523
100.0,13.0,8.0,1.59,201.74,1.17,-0.05,374.68935398957154
124.0,27.0,3.0,1.16,79.73,1.1,0.18,352.69795727678144
22.0,20.0,1.0,0.56,58.18,,1.18,196.3232574970516
,20.0,,-0.17,,0.97,0.63,184.7130730320316
-12.0,15.0,3.0,0.99,189.99,1.42,0.3,260.6741876746333
103.0,-2.0,0.0,0.33,159.82,1.32,1.17,
106.0,,8.0,1.36,138.33,0.62,0.95,406.10712711755144
67.0,24.0,4.0,0.45,145.44,1.04,1.14,387.0887378696221
116.0,10.0,3.0,1.32,173.27,1.15,-0.13,404.93670613281455
73.0,19.0,6.0,-0.1,181.09,0.54,1.14,364.980618289057
0.0,15.0,5.0,1.58,108.12,0.98,1.17,121.78887511345994
95.0,14.0,1.0,1.25,72.46,0.56,0.01,264.79976280430225
7.0,14.0,3.0,0.57,103.76,1.44,-0.1,110.26829529405614
89.0,9.0,2.0,-0.18,214.96,0.88,0.73,393.3330405826155
127.0,14.0,4.0,0.12,103.83,1.34,0.81,419.3205519665208
-6.0,-4.0,8.0,1.46,90.48,1.43,-0.02,72.45740281787849
29.0,,6.0,1.25,124.15,0.87,1.01,201.85863289298783
36.0,13.0,,0.79,120.73,0.7,0.6,740.5047319132333
70.0,18.0,5.0,0.42,95.69,1.07,0.78,280.0455511096258
14.0,-1.0,8.0,1.37,92.79,1.0,0.63,180.6009110450399
128.0,13.0,2.0,0.8,119.73,,0.11,379.6312648025372
83.0,3.0,7.0,0.18,151.12,1.13,0.1,326.8724015951493
119.0,3.0,5.0,1.17,,0.72,0.02,349.06425842657137
44.0,-4.0,7.0,1.0,113.77,1.35,0.77,262.4751927299793
-18.0,6.0,1.0,0.49,113.73,1.47,0.78,200.96676057388444
75.0,0.0,1.0,-0.13,109.41,1.41,0.81,332.69264505980897
40.0,,,0.06,55.91,,-0.05,229.34422386758712
93.0,13.0,0.0,0.92,153.2,1.11,0.75,384.22039837123145
81.0,4.0,1.0,1.39,101.16,0.76,1.23,248.26983964488494
119.0,22.0,3.0,0.24,189.76,,0.93,431.06184159473946
33.0,-3.0,8.0,0.44,150.08,0.84,0.41,186.0719245483094
-15.0,2.0,2.0,,,0.5,1.28,165.7975527303607
15.0,13.0,2.0,1.37,69.69,0.88,,145.78014946193383
97.0,-3.0,0.0,,,0.97,0.6,369.39114523784514
,-4.0,2.0,,48.77,1.03,0.05,281.4459330252865
30.0,23.0,2.0,0.36,117.74,1.34,,158.85450119531907
69.0,6.0,7.0,0.91,71.9,1.14,0.15,275.06887698435366
-18.0,8.0,1.0,0.07,129.5,0.91,0.14,
25.0,-4.0,0.0,0.18,88.38,0.66,0.48,203.7060237178745
33.0,4.0,0.0,1.42,57.08,0.93,0.12,148.41357618701232
45.0,13.0,0.0,0.52,59.51,0.6,0.5,195.92344787691346
116.0,14.0,5.0,0.61,167.78,0.99,-0.07,425.5577314257587
17.0,10.0,1.0,0.58,129.13,1.1,1.17,258.4821176946787
93.0,24.0,4.0,,115.2,1.22,0.34,
60.0,22.0,4.0,1.13,,0.62,-0.18,202.82184277507463
105.0,4.0,7.0,1.11,154.62,0.86,1.15,345.7769000513038
86.0,,0.0,1.2,144.68,1.45,0.98,355.4928294464098
20.0,17.0,0.0,0.69,75.14,0.55,0.77,193.97259791781607
39.0,20.0,0.0,0.79,29.78,,0.09,114.4437809004831
32.0,18.0,,0.69,95.68,1.27,0.35,183.14085014080175
102.0,-2.0,5.0,1.19,166.18,1.47,1.09,412.17925410191117
99.0,20.0,1.0,1.17,175.66,1.46,1.17,410.6121819996716
110.0,25.0,,-0.16,141.01,1.31,0.72,424.07526344743513
127.0,15.0,,0.38,138.37,,0.26,425.37020076463693
92.0,5.0,2.0,0.41,159.81,1.26,1.24,440.24650400771736
96.0,14.0,0.0,-0.15,155.71,0.74,,412.5886194382813
1.0,4.0,7.0,1.26,128.87,1.17,0.57,167.01554700740732
22.0,14.0,6.0,1.23,172.97,1.11,1.19,220.7433141220573
55.0,26.0,4.0,-0.18,133.74,0.9,0.48,315.5619666262923
36.0,,6.0,1.21,95.1,1.29,-0.18,177.63158891077057
99.0,8.0,2.0,1.07,178.98,1.3,0.72,385.61347000324986
18.0,,2.0,,66.39,1.1,,160.5234237783952
67.0,22.0,2.0,,25.89,1.09,0.85,312.89436990362725
,14.0,0.0,0.4,140.48,1.35,-0.19,198.82472920502812
94.0,-2.0,,0.97,105.43,1.08,-0.04,300.6605363660199
82.0,22.0,,1.09,125.4,0.56,,282.2147349267626
59.0,27.0,1.0,0.01,,0.51,-0.17,283.29799711084746
1.0,16.0,5.0,1.0,126.87,1.24,0.39,198.90907680191143
121.0,4.0,2.0,1.54,94.42,0.97,,365.2339400819432
-7.0,18.0,0.0,0.78,112.28,0.72,-0.02,99.92714889811938
98.0,26.0,4.0,0.69,115.04,1.17,0.41,373.9804827658973
,-2.0,5.0,1.02,99.08,0.58,0.56,275.6922187367711
24.0,26.0,5.0,1.44,114.83,0.86,-0.08,113.60793301731634
54.0,7.0,3.0,1.39,126.69,0.98,1.06,248.07988405726934
-10.0,-2.0,8.0,-0.17,60.12,1.08,1.15,104.44834804457844
45.0,15.0,4.0,1.08,102.93,0.66,0.62,204.77382203513557
39.0,2.0,3.0,1.14,188.35,1.32,-0.0,270.29289413586514
36.0,10.0,6.0,0.64,141.67,1.44,0.85,313.24835760108266
43.0,-1.0,2.0,0.51,67.71,1.15,0.27,257.67336107630433
67.0,4.0,4.0,0.44,121.13,1.03,0.48,318.65435031240355
3.0,14.0,7.0,0.55,139.15,1.38,0.62,149.6474446624244
76.0,18.0,8.0,1.11,192.8,1.18,0.1,1013.8278801103949
125.0,5.0,,,101.01,1.39,0.52,415.8530734378661
83.0,4.0,6.0,0.36,91.73,1.13,0.82,371.35833759079145
0.0,16.0,6.0,0.66,96.27,0.64,0.81,154.23040498837418
45.0,-1.0,1.0,0.08,121.08,0.64,0.89,328.8302162303082
94.0,27.0,5.0,,167.44,1.04,1.17,382.3317323599364
34.0,6.0,4.0,0.44,94.42,,1.16,251.4567165607313
53.0,23.0,8.0,0.01,,0.67,-0.01,236.4575711446944
22.0,27.0,6.0,1.08,77.26,1.08,1.22,192.7532214156834
121.0,27.0,1.0,1.5,27.12,1.07,0.4,314.7712200531248
,,,-0.05,141.4,,0.56,333.5116713987055
-10.0,13.0,,0.26,130.33,0.76,0.57,120.68077970504166
68.0,0.0,,,161.87,,,310.52657933090484
22.0,-2.0,,0.33,97.51,0.79,0.68,139.14369307774618
79.0,14.0,0.0,0.38,,1.0,0.2,286.42390003581556
,21.0,6.0,0.37,123.46,0.65,0.3,311.4251042304981
66.0,18.0,8.0,1.09,112.02,1.5,0.46,
,,,,56.62,1.18,0.73,387.00964009670315
29.0,1.0,0.0,0.06,102.35,0.85,1.03,230.7223228100484
-4.0,11.0,,0.53,85.99,1.05,0.09,115.04449152218166
49.0,14.0,2.0,0.88,154.45,1.35,-0.03,287.6665788723713
-16.0,4.0,2.0,-0.07,10.26,0.9,0.29,
62.0,2.0,6.0,0.87,142.29,1.07,0.93,326.36205641494035
81.0,3.0,2.0,1.45,207.07,0.54,0.1,281.93063389132095
55.0,-1.0,8.0,1.24,179.37,,0.89,262.1458205326415
-6.0,18.0,0.0,0.55,114.54,1.0,1.1,478.5585312067758
35.0,4.0,8.0,0.8,103.93,0.64,0.78,
79.0,3.0,4.0,0.94,113.53,1.07,-0.1,264.2479014889896
49.0,,3.0,0.6,96.74,0.81,0.05,235.22934899055394
-10.0,0.0,1.0,0.24,87.49,0.89,0.37,75.6233015788471
98.0,9.0,0.0,0.55,132.28,0.91,0.78,331.5205689504584
46.0,10.0,,1.07,107.19,0.63,0.58,224.0681727435057
-12.0,,4.0,1.26,208.66,1.35,0.14,187.49890901300324
122.0,24.0,,1.38,159.96,0.79,-0.08,325.2565873822728
-14.0,19.0,7.0,0.21,110.72,1.18,0.05,143.40062688895273
111.0,15.0,4.0,,,1.27,0.9,435.1886398199306
11.0,7.0,4.0,1.45,91.85,0.86,0.34,128.3845483035479
-9.0,4.0,0.0,1.32,83.63,0.58,0.56,25.98772825511316
75.0,12.0,7.0,0.4,90.88,0.91,0.35,297.8471822333652
93.0,20.0,7.0,0.77,133.53,,1.21,391.7357583877928
-13.0,25.0,6.0,1.04,112.99,0.68,0.38,
6.0,12.0,6.0,1.28,135.06,1.11,1.16,212.11326057899683
58.0,25.0,6.0,1.56,93.04,1.0,0.75,194.06759301098987
102.0,16.0,,0.36,158.51,1.24,0.3,370.1124165758226
30.0,1.0,,0.64,99.75,,0.05,
96.0,5.0,7.0,-0.03,125.89,1.36,0.29,373.55718610554646
2.0,8.0,1.0,1.49,,0.99,0.05,171.8808899133626
3.0,22.0,1.0,,124.64,0.56,0.07,54.88312246700223
41.0,8.0,,0.59,128.31,0.82,-0.07,203.54785704947417
20.0,24.0,7.0,0.8,102.07,1.06,0.86,215.3034671783076
10.0,0.0,5.0,0.51,110.89,1.34,0.82,
86.0,8.0,3.0,0.31,94.33,1.05,0.65,300.75388880878546
-18.0,15.0,6.0,-0.17,133.35,1.1,1.17,197.62907631505797
90.0,16.0,7.0,0.02,118.96,0.85,0.89,348.0498417476504
64.0,6.0,5.0,0.25,31.78,0.89,0.96,247.52471324928655
-1.0,7.0,5.0,1.07,185.6,0.95,-0.04,149.50308262121013
-16.0,18.0,6.0,0.85,99.67,1.34,0.53,194.89891524985038
123.0,23.0,4.0,1.59,164.72,1.39,1.29,504.5020437399621
2.0,7.0,3.0,1.02,105.24,1.12,0.15,136.07073975653685
,,7.0,0.7,115.32,1.1,,290.70730865008335
73.0,23.0,7.0,0.03,146.84,1.16,0.43,342.9664587307698
-15.0,8.0,8.0,,87.05,0.85,1.0,156.91880994124435
41.0,13.0,,,71.11,1.07,0.71,213.7505648572465
114.0,22.0,4.0,0.94,95.64,1.4,0.07,350.1386183323286
-3.0,2.0,,,83.95,1.33,0.57,183.24383189430094
,8.0,1.0,0.93,127.89,1.19,-0.02,207.4940724424349
25.0,20.0,7.0,,153.39,1.38,0.31,250.7808357584057
58.0,2.0,1.0,0.19,157.76,0.87,-0.13,
110.0,-1.0,2.0,1.1,56.68,1.39,1.0,349.05101669805356
-14.0,3.0,4.0,0.52,,1.2,0.57,183.5337861578189
74.0,25.0,0.0,0.84,118.82,1.09,0.47,330.7399884847702
-20.0,5.0,6.0,0.12,65.86,0.66,0.08,75.07973361772451
,3.0,4.0,0.26,76.3,1.24,0.59,285.07207580593024
43.0,20.0,2.0,0.34,110.4,0.74,0.7,253.91228702059718
9.0,1.0,2.0,1.14,92.55,1.26,0.39,171.33583173840628
46.0,12.0,2.0,1.25,145.44,,0.19,251.85336320891426
57.0,4.0,0.0,-0.14,108.16,0.55,0.57,299.9221633939164
30.0,20.0,6.0,1.36,166.23,0.64,1.14,202.4298913996333
-16.0,-4.0,7.0,1.18,134.45,1.48,0.84,224.34770417375532
96.0,,4.0,0.91,127.46,1.04,0.64,334.43261526160524
22.0,26.0,7.0,0.66,175.57,,0.2,234.81423859490826
99.0,12.0,8.0,0.37,104.95,0.58,1.17,376.3099751071756
,7.0,8.0,0.02,90.98,1.1,0.11,
111.0,13.0,6.0,1.04,137.97,0.73,0.86,
48.0,17.0,0.0,-0.04,93.5,,0.46,257.586676440447
58.0,18.0,4.0,,104.05,1.35,0.43,294.2601104221448
67.0,2.0,2.0,-0.03,139.55,0.74,0.63,362.8974197242602
63.0,,2.0,0.62,137.92,0.66,0.84,352.8219856373505
84.0,1.0,3.0,0.26,175.29,0.83,0.04,370.54232778220074
68.0,,7.0,1.5,,1.35,-0.08,293.121986135965
,,4.0,0.36,128.53,0.69,1.17,473.4696190438446
70.0,-4.0,4.0,-0.03,121.13,0.84,0.74,301.7646020872765
14.0,4.0,,0.03,140.14,1.06,1.2,229.6424039483142
27.0,-1.0,7.0,0.58,66.67,1.19,0.88,210.20738322535973
52.0,15.0,2.0,1.56,103.6,1.44,0.23,
72.0,,2.0,1.47,122.91,1.23,1.09,342.3593682207581
124.0,27.0,2.0,,135.21,1.47,0.85,510.3446403392312
97.0,23.0,5.0,0.0,141.36,1.44,0.6,443.7352418606517
114.0,4.0,5.0,1.51,,0.6,,426.1480131153339
27.0,26.0,1.0,0.81,109.87,1.38,0.93,261.83931263595065
56.0,11.0,2.0,1.42,54.77,1.02,0.53,222.7166630364359
19.0,5.0,0.0,1.04,10.54,,0.85,90.2060903414945
13.0,7.0,1.0,0.95,139.71,0.71,1.15,232.18492939706286
,13.0,3.0,0.87,39.16,0.77,0.12,322.92172629483525
,23.0,1.0,1.44,121.82,0.81,0.53,140.19694625558608
86.0,22.0,5.0,0.69,129.76,1.1,0.76,336.1570751755643
126.0,17.0,,0.42,100.9,1.11,0.97,488.49050825577416
-12.0,-3.0,4.0,,118.56,1.0,-0.06,154.12953457991455
8.0,4.0,6.0,-0.03,158.85,1.17,-0.19,233.0982039798801
,23.0,6.0,0.45,208.73,0.52,,401.88932963265364
35.0,6.0,1.0,0.97,73.92,1.27,0.23,
-14.0,7.0,8.0,1.44,113.8,0.85,1.25,98.51789845540489
36.0,26.0,6.0,1.44,79.03,1.05,0.2,200.86216502925868
15.0,8.0,7.0,-0.14,117.81,1.22,0.42,266.39230767982735
2.0,25.0,4.0,1.56,135.41,1.16,-0.02,117.2610070084179
79.0,27.0,2.0,-0.15,117.55,0.75,0.34,318.1388903603686
74.0,14.0,0.0,0.58,172.98,1.27,0.9,355.12625993206296
106.0,25.0,2.0,0.25,93.47,0.77,0.24,393.20751186019237
59.0,25.0,7.0,1.46,116.31,0.68,-0.04,206.93574490528658
68.0,6.0,6.0,0.5,68.58,1.16,0.11,277.3716593415269
-12.0,17.0,2.0,0.93,91.45,0.94,-0.11,59.18803955720163
39.0,-2.0,5.0,0.59,138.28,0.5,1.05,260.09813662817675
-11.0,0.0,3.0,1.48,145.32,,1.13,127.07860921989078
105.0,-2.0,8.0,0.36,115.56,1.4,0.71,420.40594303925445
,26.0,7.0,1.47,180.88,,0.32,417.1367178550979
44.0,7.0,5.0,0.8,139.93,0.78,1.01,268.3703914391536
,8.0,1.0,1.21,127.76,1.33,0.39,301.175842198702
6.0,3.0,4.0,1.18,150.79,,,232.47290990272995
46.0,25.0,,0.66,135.58,1.33,1.23,363.38284214138173
22.0,,4.0,0.15,109.99,0.97,,644.4269571588565
12.0,24.0,7.0,0.18,121.77,0.7,1.02,177.76522935022197
113.0,14.0,3.0,1.41,153.08,0.73,0.11,354.0524089650388
5.0,8.0,2.0,0.76,155.84,0.96,0.43,
89.0,19.0,6.0,1.59,86.01,1.04,0.73,297.7855986310815
93.0,18.0,1.0,,97.76,0.58,0.19,353.30062228903967
,,1.0,-0.13,114.25,1.2,0.93,216.10091783489534
127.0,-2.0,6.0,0.11,134.9,0.69,0.88,408.46198629403955
31.0,14.0,6.0,0.35,91.98,,0.78,255.34518026556879
56.0,15.0,5.0,,201.54,0.51,0.3,
61.0,-4.0,1.0,-0.16,123.9,1.09,0.92,308.29301608640867
8.0,9.0,8.0,-0.07,102.44,0.51,,148.07371476924027
20.0,21.0,8.0,0.98,118.07,0.95,1.25,
26.0,22.0,3.0,0.08,130.68,,0.74,232.82106656934585
123.0,22.0,8.0,1.57,123.92,0.83,0.3,388.23940577961014
47.0,,,1.22,103.39,0.75,0.35,197.3961503934217
33.0,-3.0,6.0,0.03,137.34,1.21,-0.19,240.21681762385077
33.0,18.0,6.0,1.56,34.21,,1.24,165.38441170309338
-10.0,13.0,2.0,0.83,97.87,1.49,0.67,144.48649112249825
-20.0,26.0,1.0,1.49,89.57,1.11,,111.853400711283
96.0,3.0,7.0,1.25,,0.57,0.14,311.1240262063357
71.0,14.0,5.0,1.37,101.31,0.68,0.51,238.31527997854639
51.0,17.0,1.0,0.08,92.44,0.52,0.36,197.2414891097785
-15.0,24.0,6.0,1.48,,0.5,0.01,14.546080607391499
,19.0,3.0,1.1,178.44,1.01,,353.22721396513634
-6.0,10.0,4.0,1.54,,0.51,1.12,125.21949119940672
18.0,0.0,2.0,1.58,93.81,1.14,-0.18,121.57599679590598
31.0,18.0,1.0,0.18,126.24,1.21,-0.11,237.5995943638724
26.0,,0.0,1.17,32.14,0.94,1.12,201.31446256313893
46.0,26.0,6.0,-0.15,117.19,0.63,1.09,282.49056654369383
19.0,10.0,6.0,0.41,172.4,1.1,0.42,241.81387157013395
39.0,23.0,5.0,1.0,127.87,0.61,0.39,270.1598332575342
38.0,20.0,4.0,1.13,181.59,1.2,-0.1,252.68197455370162
40.0,25.0,5.0,0.89,120.36,0.77,1.09,214.62044869584201
8.0,11.0,8.0,0.55,167.1,1.39,-0.12,240.45124477685738
3.0,0.0,,1.28,73.34,1.36,,
60.0,7.0,1.0,0.07,66.04,0.77,,280.52769280252323
83.0,6.0,7.0,0.87,115.77,0.5,0.61,278.45975124040586
32.0,10.0,3.0,0.42,153.12,0.99,0.93,261.2669988869802
,21.0,5.0,0.48,140.87,0.76,0.92,378.1799612684904
49.0,18.0,0.0,0.61,,0.98,-0.02,191.54857951770782
104.0,3.0,,1.05,185.33,0.55,0.32,401.4990653676291
1.0,6.0,7.0,0.12,101.93,0.81,1.16,177.8515575402054
123.0,21.0,1.0,0.2,80.2,1.08,-0.14,370.701873953184
80.0,,3.0,0.93,67.77,1.09,,298.1454601557912
7.0,25.0,6.0,1.23,,,-0.18,172.92982239916023
80.0,3.0,4.0,1.03,124.92,0.82,,
85.0,19.0,0.0,1.43,143.3,1.05,-0.12,316.8478907529983
